Date,Model,UseCase,TokenCostUSD,InfraCostUSD,LicenseCostUSD,MonitoringCostUSD,StorageCostUSD,BudgetUSD,TotalCostUSD
2025-06-13,Claude-3.5,Code Review Assistant,9.69,33.33,66.67,10.0,6.67,333.33,126.36
2025-06-13,Claude-3.5,Content Generation,45.68,33.33,66.67,10.0,6.67,400.0,162.35
2025-06-13,Claude-3.5,Customer Support Bot,21.01,33.33,66.67,10.0,6.67,500.0,137.68
2025-06-13,Claude-3.5,Data Analysis Tool,9.38,33.33,66.67,10.0,6.67,300.0,126.05
2025-06-13,Custom Fine-tuned,Code Review Assistant,7.98,26.67,50.0,10.0,6.67,333.33,101.32
2025-06-13,Custom Fine-tuned,Content Generation,19.24,26.67,50.0,10.0,6.67,400.0,112.58
2025-06-13,Custom Fine-tuned,Customer Support Bot,15.26,26.67,50.0,10.0,6.67,500.0,108.6
2025-06-13,Custom Fine-tuned,Data Analysis Tool,5.63,26.67,50.0,10.0,6.67,300.0,98.97
2025-06-13,GPT-4,Code Review Assistant,16.09,40.0,83.33,10.0,6.67,333.33,156.09
2025-06-13,GPT-4,Content Generation,61.14,40.0,83.33,10.0,6.67,400.0,201.14
2025-06-13,GPT-4,Customer Support Bot,33.95,40.0,83.33,10.0,6.67,500.0,173.95
2025-06-13,GPT-4,Data Analysis Tool,12.74,40.0,83.33,10.0,6.67,300.0,152.74
2025-06-13,Gemini-Pro,Code Review Assistant,10.55,30.0,60.0,10.0,6.67,333.33,117.22
2025-06-13,Gemini-Pro,Content Generation,25.42,30.0,60.0,10.0,6.67,400.0,132.09
2025-06-13,Gemini-Pro,Customer Support Bot,19.17,30.0,60.0,10.0,6.67,500.0,125.84
2025-06-13,Gemini-Pro,Data Analysis Tool,7.27,30.0,60.0,10.0,6.67,300.0,113.94
2025-06-14,Claude-3.5,Code Review Assistant,8.92,33.33,66.67,10.0,6.67,333.33,125.59
2025-06-14,Claude-3.5,Content Generation,45.0,33.33,66.67,10.0,6.67,400.0,161.67
2025-06-14,Claude-3.5,Customer Support Bot,12.42,33.33,66.67,10.0,6.67,500.0,129.09
2025-06-14,Claude-3.5,Data Analysis Tool,7.69,33.33,66.67,10.0,6.67,300.0,124.36
2025-06-14,Custom Fine-tuned,Code Review Assistant,5.33,26.67,50.0,10.0,6.67,333.33,98.67
2025-06-14,Custom Fine-tuned,Content Generation,18.83,26.67,50.0,10.0,6.67,400.0,112.17
2025-06-14,Custom Fine-tuned,Customer Support Bot,9.59,26.67,50.0,10.0,6.67,500.0,102.93
2025-06-14,Custom Fine-tuned,Data Analysis Tool,4.04,26.67,50.0,10.0,6.67,300.0,97.38
2025-06-14,GPT-4,Code Review Assistant,15.35,40.0,83.33,10.0,6.67,333.33,155.35
2025-06-14,GPT-4,Content Generation,52.77,40.0,83.33,10.0,6.67,400.0,192.77
2025-06-14,GPT-4,Customer Support Bot,29.32,40.0,83.33,10.0,6.67,500.0,169.32
2025-06-14,GPT-4,Data Analysis Tool,14.97,40.0,83.33,10.0,6.67,300.0,154.97
2025-06-14,Gemini-Pro,Code Review Assistant,9.3,30.0,60.0,10.0,6.67,333.33,115.97
2025-06-14,Gemini-Pro,Content Generation,22.42,30.0,60.0,10.0,6.67,400.0,129.09
2025-06-14,Gemini-Pro,Customer Support Bot,18.62,30.0,60.0,10.0,6.67,500.0,125.29
2025-06-14,Gemini-Pro,Data Analysis Tool,9.47,30.0,60.0,10.0,6.67,300.0,116.14
2025-06-15,Claude-3.5,Code Review Assistant,7.21,33.33,66.67,10.0,6.67,333.33,123.88
2025-06-15,Claude-3.5,Content Generation,28.48,33.33,66.67,10.0,6.67,400.0,145.15
2025-06-15,Claude-3.5,Customer Support Bot,19.67,33.33,66.67,10.0,6.67,500.0,136.34
2025-06-15,Claude-3.5,Data Analysis Tool,7.53,33.33,66.67,10.0,6.67,300.0,124.2
2025-06-15,Custom Fine-tuned,Code Review Assistant,5.2,26.67,50.0,10.0,6.67,333.33,98.54
2025-06-15,Custom Fine-tuned,Content Generation,25.02,26.67,50.0,10.0,6.67,400.0,118.36
2025-06-15,Custom Fine-tuned,Customer Support Bot,14.72,26.67,50.0,10.0,6.67,500.0,108.06
2025-06-15,Custom Fine-tuned,Data Analysis Tool,7.09,26.67,50.0,10.0,6.67,300.0,100.43
2025-06-15,GPT-4,Code Review Assistant,15.14,40.0,83.33,10.0,6.67,333.33,155.14
2025-06-15,GPT-4,Content Generation,39.51,40.0,83.33,10.0,6.67,400.0,179.51
2025-06-15,GPT-4,Customer Support Bot,21.05,40.0,83.33,10.0,6.67,500.0,161.05
2025-06-15,GPT-4,Data Analysis Tool,11.31,40.0,83.33,10.0,6.67,300.0,151.31
2025-06-15,Gemini-Pro,Code Review Assistant,8.01,30.0,60.0,10.0,6.67,333.33,114.68
2025-06-15,Gemini-Pro,Content Generation,19.14,30.0,60.0,10.0,6.67,400.0,125.81
2025-06-15,Gemini-Pro,Customer Support Bot,11.4,30.0,60.0,10.0,6.67,500.0,118.07
2025-06-15,Gemini-Pro,Data Analysis Tool,9.2,30.0,60.0,10.0,6.67,300.0,115.87
2025-06-16,Claude-3.5,Code Review Assistant,7.31,33.33,66.67,10.0,6.67,333.33,123.98
2025-06-16,Claude-3.5,Content Generation,39.94,33.33,66.67,10.0,6.67,400.0,156.61
2025-06-16,Claude-3.5,Customer Support Bot,22.12,33.33,66.67,10.0,6.67,500.0,138.79
2025-06-16,Claude-3.5,Data Analysis Tool,9.52,33.33,66.67,10.0,6.67,300.0,126.19
2025-06-16,Custom Fine-tuned,Code Review Assistant,12.15,26.67,50.0,10.0,6.67,333.33,105.49
2025-06-16,Custom Fine-tuned,Content Generation,32.51,26.67,50.0,10.0,6.67,400.0,125.85
2025-06-16,Custom Fine-tuned,Customer Support Bot,13.46,26.67,50.0,10.0,6.67,500.0,106.8
2025-06-16,Custom Fine-tuned,Data Analysis Tool,7.05,26.67,50.0,10.0,6.67,300.0,100.39
2025-06-16,GPT-4,Code Review Assistant,17.86,40.0,83.33,10.0,6.67,333.33,157.86
2025-06-16,GPT-4,Content Generation,46.49,40.0,83.33,10.0,6.67,400.0,186.49
2025-06-16,GPT-4,Customer Support Bot,29.48,40.0,83.33,10.0,6.67,500.0,169.48
2025-06-16,GPT-4,Data Analysis Tool,15.48,40.0,83.33,10.0,6.67,300.0,155.48
2025-06-16,Gemini-Pro,Code Review Assistant,8.55,30.0,60.0,10.0,6.67,333.33,115.22
2025-06-16,Gemini-Pro,Content Generation,29.42,30.0,60.0,10.0,6.67,400.0,136.09
2025-06-16,Gemini-Pro,Customer Support Bot,19.84,30.0,60.0,10.0,6.67,500.0,126.51
2025-06-16,Gemini-Pro,Data Analysis Tool,5.17,30.0,60.0,10.0,6.67,300.0,111.84
2025-06-17,Claude-3.5,Code Review Assistant,13.76,33.33,66.67,10.0,6.67,333.33,130.43
2025-06-17,Claude-3.5,Content Generation,45.19,33.33,66.67,10.0,6.67,400.0,161.86
2025-06-17,Claude-3.5,Customer Support Bot,18.28,33.33,66.67,10.0,6.67,500.0,134.95
2025-06-17,Claude-3.5,Data Analysis Tool,9.64,33.33,66.67,10.0,6.67,300.0,126.31
2025-06-17,Custom Fine-tuned,Code Review Assistant,8.08,26.67,50.0,10.0,6.67,333.33,101.42
2025-06-17,Custom Fine-tuned,Content Generation,28.41,26.67,50.0,10.0,6.67,400.0,121.75
2025-06-17,Custom Fine-tuned,Customer Support Bot,15.15,26.67,50.0,10.0,6.67,500.0,108.49
2025-06-17,Custom Fine-tuned,Data Analysis Tool,9.35,26.67,50.0,10.0,6.67,300.0,102.69
2025-06-17,GPT-4,Code Review Assistant,21.06,40.0,83.33,10.0,6.67,333.33,161.06
2025-06-17,GPT-4,Content Generation,46.41,40.0,83.33,10.0,6.67,400.0,186.41
2025-06-17,GPT-4,Customer Support Bot,44.79,40.0,83.33,10.0,6.67,500.0,184.79
2025-06-17,GPT-4,Data Analysis Tool,13.59,40.0,83.33,10.0,6.67,300.0,153.59
2025-06-17,Gemini-Pro,Code Review Assistant,7.57,30.0,60.0,10.0,6.67,333.33,114.24
2025-06-17,Gemini-Pro,Content Generation,33.1,30.0,60.0,10.0,6.67,400.0,139.77
2025-06-17,Gemini-Pro,Customer Support Bot,17.41,30.0,60.0,10.0,6.67,500.0,124.08
2025-06-17,Gemini-Pro,Data Analysis Tool,9.39,30.0,60.0,10.0,6.67,300.0,116.06
2025-06-18,Claude-3.5,Code Review Assistant,15.09,33.33,66.67,10.0,6.67,333.33,131.76
2025-06-18,Claude-3.5,Content Generation,34.96,33.33,66.67,10.0,6.67,400.0,151.63
2025-06-18,Claude-3.5,Customer Support Bot,20.89,33.33,66.67,10.0,6.67,500.0,137.56
2025-06-18,Claude-3.5,Data Analysis Tool,8.97,33.33,66.67,10.0,6.67,300.0,125.64
2025-06-18,Custom Fine-tuned,Code Review Assistant,8.89,26.67,50.0,10.0,6.67,333.33,102.23
2025-06-18,Custom Fine-tuned,Content Generation,36.74,26.67,50.0,10.0,6.67,400.0,130.08
2025-06-18,Custom Fine-tuned,Customer Support Bot,12.48,26.67,50.0,10.0,6.67,500.0,105.82
2025-06-18,Custom Fine-tuned,Data Analysis Tool,8.27,26.67,50.0,10.0,6.67,300.0,101.61
2025-06-18,GPT-4,Code Review Assistant,14.81,40.0,83.33,10.0,6.67,333.33,154.81
2025-06-18,GPT-4,Content Generation,55.59,40.0,83.33,10.0,6.67,400.0,195.59
2025-06-18,GPT-4,Customer Support Bot,35.75,40.0,83.33,10.0,6.67,500.0,175.75
2025-06-18,GPT-4,Data Analysis Tool,15.82,40.0,83.33,10.0,6.67,300.0,155.82
2025-06-18,Gemini-Pro,Code Review Assistant,9.46,30.0,60.0,10.0,6.67,333.33,116.13
2025-06-18,Gemini-Pro,Content Generation,25.26,30.0,60.0,10.0,6.67,400.0,131.93
2025-06-18,Gemini-Pro,Customer Support Bot,18.18,30.0,60.0,10.0,6.67,500.0,124.85
2025-06-18,Gemini-Pro,Data Analysis Tool,9.17,30.0,60.0,10.0,6.67,300.0,115.84
2025-06-19,Claude-3.5,Code Review Assistant,12.27,33.33,66.67,10.0,6.67,333.33,128.94
2025-06-19,Claude-3.5,Content Generation,30.1,33.33,66.67,10.0,6.67,400.0,146.77
2025-06-19,Claude-3.5,Customer Support Bot,12.6,33.33,66.67,10.0,6.67,500.0,129.27
2025-06-19,Claude-3.5,Data Analysis Tool,6.19,33.33,66.67,10.0,6.67,300.0,122.86
2025-06-19,Custom Fine-tuned,Code Review Assistant,6.93,26.67,50.0,10.0,6.67,333.33,100.27
2025-06-19,Custom Fine-tuned,Content Generation,27.33,26.67,50.0,10.0,6.67,400.0,120.67
2025-06-19,Custom Fine-tuned,Customer Support Bot,10.86,26.67,50.0,10.0,6.67,500.0,104.2
2025-06-19,Custom Fine-tuned,Data Analysis Tool,4.58,26.67,50.0,10.0,6.67,300.0,97.92
2025-06-19,GPT-4,Code Review Assistant,19.54,40.0,83.33,10.0,6.67,333.33,159.54
2025-06-19,GPT-4,Content Generation,50.6,40.0,83.33,10.0,6.67,400.0,190.6
2025-06-19,GPT-4,Customer Support Bot,31.86,40.0,83.33,10.0,6.67,500.0,171.86
2025-06-19,GPT-4,Data Analysis Tool,19.14,40.0,83.33,10.0,6.67,300.0,159.14
2025-06-19,Gemini-Pro,Code Review Assistant,11.13,30.0,60.0,10.0,6.67,333.33,117.8
2025-06-19,Gemini-Pro,Content Generation,36.97,30.0,60.0,10.0,6.67,400.0,143.64
2025-06-19,Gemini-Pro,Customer Support Bot,11.24,30.0,60.0,10.0,6.67,500.0,117.91
2025-06-19,Gemini-Pro,Data Analysis Tool,6.93,30.0,60.0,10.0,6.67,300.0,113.6
2025-06-20,Claude-3.5,Code Review Assistant,15.45,33.33,66.67,10.0,6.67,333.33,132.12
2025-06-20,Claude-3.5,Content Generation,53.02,33.33,66.67,10.0,6.67,400.0,169.69
2025-06-20,Claude-3.5,Customer Support Bot,14.76,33.33,66.67,10.0,6.67,500.0,131.43
2025-06-20,Claude-3.5,Data Analysis Tool,11.07,33.33,66.67,10.0,6.67,300.0,127.74
2025-06-20,Custom Fine-tuned,Code Review Assistant,8.65,26.67,50.0,10.0,6.67,333.33,101.99
2025-06-20,Custom Fine-tuned,Content Generation,26.29,26.67,50.0,10.0,6.67,400.0,119.63
2025-06-20,Custom Fine-tuned,Customer Support Bot,10.71,26.67,50.0,10.0,6.67,500.0,104.05
2025-06-20,Custom Fine-tuned,Data Analysis Tool,7.8,26.67,50.0,10.0,6.67,300.0,101.14
2025-06-20,GPT-4,Code Review Assistant,21.02,40.0,83.33,10.0,6.67,333.33,161.02
2025-06-20,GPT-4,Content Generation,61.69,40.0,83.33,10.0,6.67,400.0,201.69
2025-06-20,GPT-4,Customer Support Bot,28.09,40.0,83.33,10.0,6.67,500.0,168.09
2025-06-20,GPT-4,Data Analysis Tool,14.61,40.0,83.33,10.0,6.67,300.0,154.61
2025-06-20,Gemini-Pro,Code Review Assistant,8.56,30.0,60.0,10.0,6.67,333.33,115.23
2025-06-20,Gemini-Pro,Content Generation,27.86,30.0,60.0,10.0,6.67,400.0,134.53
2025-06-20,Gemini-Pro,Customer Support Bot,16.35,30.0,60.0,10.0,6.67,500.0,123.02
2025-06-20,Gemini-Pro,Data Analysis Tool,10.12,30.0,60.0,10.0,6.67,300.0,116.79
2025-06-21,Claude-3.5,Code Review Assistant,10.37,33.33,66.67,10.0,6.67,333.33,127.04
2025-06-21,Claude-3.5,Content Generation,32.33,33.33,66.67,10.0,6.67,400.0,149.0
2025-06-21,Claude-3.5,Customer Support Bot,16.77,33.33,66.67,10.0,6.67,500.0,133.44
2025-06-21,Claude-3.5,Data Analysis Tool,8.43,33.33,66.67,10.0,6.67,300.0,125.1
2025-06-21,Custom Fine-tuned,Code Review Assistant,7.11,26.67,50.0,10.0,6.67,333.33,100.45
2025-06-21,Custom Fine-tuned,Content Generation,27.89,26.67,50.0,10.0,6.67,400.0,121.23
2025-06-21,Custom Fine-tuned,Customer Support Bot,13.82,26.67,50.0,10.0,6.67,500.0,107.16
2025-06-21,Custom Fine-tuned,Data Analysis Tool,6.56,26.67,50.0,10.0,6.67,300.0,99.9
2025-06-21,GPT-4,Code Review Assistant,14.93,40.0,83.33,10.0,6.67,333.33,154.93
2025-06-21,GPT-4,Content Generation,36.45,40.0,83.33,10.0,6.67,400.0,176.45
2025-06-21,GPT-4,Customer Support Bot,21.51,40.0,83.33,10.0,6.67,500.0,161.51
2025-06-21,GPT-4,Data Analysis Tool,11.85,40.0,83.33,10.0,6.67,300.0,151.85
2025-06-21,Gemini-Pro,Code Review Assistant,8.38,30.0,60.0,10.0,6.67,333.33,115.05
2025-06-21,Gemini-Pro,Content Generation,26.05,30.0,60.0,10.0,6.67,400.0,132.72
2025-06-21,Gemini-Pro,Customer Support Bot,15.33,30.0,60.0,10.0,6.67,500.0,122.0
2025-06-21,Gemini-Pro,Data Analysis Tool,6.82,30.0,60.0,10.0,6.67,300.0,113.49
2025-06-22,Claude-3.5,Code Review Assistant,8.73,33.33,66.67,10.0,6.67,333.33,125.4
2025-06-22,Claude-3.5,Content Generation,33.14,33.33,66.67,10.0,6.67,400.0,149.81
2025-06-22,Claude-3.5,Customer Support Bot,19.35,33.33,66.67,10.0,6.67,500.0,136.02
2025-06-22,Claude-3.5,Data Analysis Tool,9.39,33.33,66.67,10.0,6.67,300.0,126.06
2025-06-22,Custom Fine-tuned,Code Review Assistant,7.34,26.67,50.0,10.0,6.67,333.33,100.68
2025-06-22,Custom Fine-tuned,Content Generation,17.47,26.67,50.0,10.0,6.67,400.0,110.81
2025-06-22,Custom Fine-tuned,Customer Support Bot,14.73,26.67,50.0,10.0,6.67,500.0,108.07
2025-06-22,Custom Fine-tuned,Data Analysis Tool,6.13,26.67,50.0,10.0,6.67,300.0,99.47
2025-06-22,GPT-4,Code Review Assistant,10.85,40.0,83.33,10.0,6.67,333.33,150.85
2025-06-22,GPT-4,Content Generation,34.35,40.0,83.33,10.0,6.67,400.0,174.35
2025-06-22,GPT-4,Customer Support Bot,37.02,40.0,83.33,10.0,6.67,500.0,177.02
2025-06-22,GPT-4,Data Analysis Tool,11.89,40.0,83.33,10.0,6.67,300.0,151.89
2025-06-22,Gemini-Pro,Code Review Assistant,9.57,30.0,60.0,10.0,6.67,333.33,116.24
2025-06-22,Gemini-Pro,Content Generation,19.83,30.0,60.0,10.0,6.67,400.0,126.5
2025-06-22,Gemini-Pro,Customer Support Bot,15.4,30.0,60.0,10.0,6.67,500.0,122.07
2025-06-22,Gemini-Pro,Data Analysis Tool,7.92,30.0,60.0,10.0,6.67,300.0,114.59
2025-06-23,Claude-3.5,Code Review Assistant,10.59,33.33,66.67,10.0,6.67,333.33,127.26
2025-06-23,Claude-3.5,Content Generation,38.29,33.33,66.67,10.0,6.67,400.0,154.96
2025-06-23,Claude-3.5,Customer Support Bot,17.5,33.33,66.67,10.0,6.67,500.0,134.17
2025-06-23,Claude-3.5,Data Analysis Tool,14.82,33.33,66.67,10.0,6.67,300.0,131.49
2025-06-23,Custom Fine-tuned,Code Review Assistant,7.78,26.67,50.0,10.0,6.67,333.33,101.12
2025-06-23,Custom Fine-tuned,Content Generation,28.68,26.67,50.0,10.0,6.67,400.0,122.02
2025-06-23,Custom Fine-tuned,Customer Support Bot,15.51,26.67,50.0,10.0,6.67,500.0,108.85
2025-06-23,Custom Fine-tuned,Data Analysis Tool,7.34,26.67,50.0,10.0,6.67,300.0,100.68
2025-06-23,GPT-4,Code Review Assistant,23.98,40.0,83.33,10.0,6.67,333.33,163.98
2025-06-23,GPT-4,Content Generation,69.49,40.0,83.33,10.0,6.67,400.0,209.49
2025-06-23,GPT-4,Customer Support Bot,25.12,40.0,83.33,10.0,6.67,500.0,165.12
2025-06-23,GPT-4,Data Analysis Tool,17.88,40.0,83.33,10.0,6.67,300.0,157.88
2025-06-23,Gemini-Pro,Code Review Assistant,9.55,30.0,60.0,10.0,6.67,333.33,116.22
2025-06-23,Gemini-Pro,Content Generation,34.85,30.0,60.0,10.0,6.67,400.0,141.52
2025-06-23,Gemini-Pro,Customer Support Bot,17.9,30.0,60.0,10.0,6.67,500.0,124.57
2025-06-23,Gemini-Pro,Data Analysis Tool,9.18,30.0,60.0,10.0,6.67,300.0,115.85
2025-06-24,Claude-3.5,Code Review Assistant,8.26,33.33,66.67,10.0,6.67,333.33,124.93
2025-06-24,Claude-3.5,Content Generation,23.15,33.33,66.67,10.0,6.67,400.0,139.82
2025-06-24,Claude-3.5,Customer Support Bot,21.68,33.33,66.67,10.0,6.67,500.0,138.35
2025-06-24,Claude-3.5,Data Analysis Tool,10.59,33.33,66.67,10.0,6.67,300.0,127.26
2025-06-24,Custom Fine-tuned,Code Review Assistant,6.99,26.67,50.0,10.0,6.67,333.33,100.33
2025-06-24,Custom Fine-tuned,Content Generation,30.11,26.67,50.0,10.0,6.67,400.0,123.45
2025-06-24,Custom Fine-tuned,Customer Support Bot,11.07,26.67,50.0,10.0,6.67,500.0,104.41
2025-06-24,Custom Fine-tuned,Data Analysis Tool,8.18,26.67,50.0,10.0,6.67,300.0,101.52
2025-06-24,GPT-4,Code Review Assistant,14.65,40.0,83.33,10.0,6.67,333.33,154.65
2025-06-24,GPT-4,Content Generation,36.14,40.0,83.33,10.0,6.67,400.0,176.14
2025-06-24,GPT-4,Customer Support Bot,36.59,40.0,83.33,10.0,6.67,500.0,176.59
2025-06-24,GPT-4,Data Analysis Tool,17.77,40.0,83.33,10.0,6.67,300.0,157.77
2025-06-24,Gemini-Pro,Code Review Assistant,7.37,30.0,60.0,10.0,6.67,333.33,114.04
2025-06-24,Gemini-Pro,Content Generation,32.51,30.0,60.0,10.0,6.67,400.0,139.18
2025-06-24,Gemini-Pro,Customer Support Bot,19.49,30.0,60.0,10.0,6.67,500.0,126.16
2025-06-24,Gemini-Pro,Data Analysis Tool,6.86,30.0,60.0,10.0,6.67,300.0,113.53
2025-06-25,Claude-3.5,Code Review Assistant,12.12,33.33,66.67,10.0,6.67,333.33,128.79
2025-06-25,Claude-3.5,Content Generation,36.03,33.33,66.67,10.0,6.67,400.0,152.7
2025-06-25,Claude-3.5,Customer Support Bot,24.23,33.33,66.67,10.0,6.67,500.0,140.9
2025-06-25,Claude-3.5,Data Analysis Tool,9.5,33.33,66.67,10.0,6.67,300.0,126.17
2025-06-25,Custom Fine-tuned,Code Review Assistant,8.78,26.67,50.0,10.0,6.67,333.33,102.12
2025-06-25,Custom Fine-tuned,Content Generation,27.51,26.67,50.0,10.0,6.67,400.0,120.85
2025-06-25,Custom Fine-tuned,Customer Support Bot,14.96,26.67,50.0,10.0,6.67,500.0,108.3
2025-06-25,Custom Fine-tuned,Data Analysis Tool,7.52,26.67,50.0,10.0,6.67,300.0,100.86
2025-06-25,GPT-4,Code Review Assistant,22.23,40.0,83.33,10.0,6.67,333.33,162.23
2025-06-25,GPT-4,Content Generation,46.69,40.0,83.33,10.0,6.67,400.0,186.69
2025-06-25,GPT-4,Customer Support Bot,25.58,40.0,83.33,10.0,6.67,500.0,165.58
2025-06-25,GPT-4,Data Analysis Tool,17.29,40.0,83.33,10.0,6.67,300.0,157.29
2025-06-25,Gemini-Pro,Code Review Assistant,11.26,30.0,60.0,10.0,6.67,333.33,117.93
2025-06-25,Gemini-Pro,Content Generation,27.94,30.0,60.0,10.0,6.67,400.0,134.61
2025-06-25,Gemini-Pro,Customer Support Bot,25.65,30.0,60.0,10.0,6.67,500.0,132.32
2025-06-25,Gemini-Pro,Data Analysis Tool,7.6,30.0,60.0,10.0,6.67,300.0,114.27
2025-06-26,Claude-3.5,Code Review Assistant,11.92,33.33,66.67,10.0,6.67,333.33,128.59
2025-06-26,Claude-3.5,Content Generation,28.52,33.33,66.67,10.0,6.67,400.0,145.19
2025-06-26,Claude-3.5,Customer Support Bot,16.58,33.33,66.67,10.0,6.67,500.0,133.25
2025-06-26,Claude-3.5,Data Analysis Tool,9.46,33.33,66.67,10.0,6.67,300.0,126.13
2025-06-26,Custom Fine-tuned,Code Review Assistant,5.94,26.67,50.0,10.0,6.67,333.33,99.28
2025-06-26,Custom Fine-tuned,Content Generation,23.97,26.67,50.0,10.0,6.67,400.0,117.31
2025-06-26,Custom Fine-tuned,Customer Support Bot,17.03,26.67,50.0,10.0,6.67,500.0,110.37
2025-06-26,Custom Fine-tuned,Data Analysis Tool,7.5,26.67,50.0,10.0,6.67,300.0,100.84
2025-06-26,GPT-4,Code Review Assistant,17.56,40.0,83.33,10.0,6.67,333.33,157.56
2025-06-26,GPT-4,Content Generation,54.57,40.0,83.33,10.0,6.67,400.0,194.57
2025-06-26,GPT-4,Customer Support Bot,23.61,40.0,83.33,10.0,6.67,500.0,163.61
2025-06-26,GPT-4,Data Analysis Tool,15.12,40.0,83.33,10.0,6.67,300.0,155.12
2025-06-26,Gemini-Pro,Code Review Assistant,11.26,30.0,60.0,10.0,6.67,333.33,117.93
2025-06-26,Gemini-Pro,Content Generation,33.88,30.0,60.0,10.0,6.67,400.0,140.55
2025-06-26,Gemini-Pro,Customer Support Bot,11.7,30.0,60.0,10.0,6.67,500.0,118.37
2025-06-26,Gemini-Pro,Data Analysis Tool,9.71,30.0,60.0,10.0,6.67,300.0,116.38
2025-06-27,Claude-3.5,Code Review Assistant,9.17,33.33,66.67,10.0,6.67,333.33,125.84
2025-06-27,Claude-3.5,Content Generation,26.61,33.33,66.67,10.0,6.67,400.0,143.28
2025-06-27,Claude-3.5,Customer Support Bot,20.87,33.33,66.67,10.0,6.67,500.0,137.54
2025-06-27,Claude-3.5,Data Analysis Tool,3.73,33.33,66.67,10.0,6.67,300.0,120.4
2025-06-27,Custom Fine-tuned,Code Review Assistant,7.32,26.67,50.0,10.0,6.67,333.33,100.66
2025-06-27,Custom Fine-tuned,Content Generation,35.43,26.67,50.0,10.0,6.67,400.0,128.77
2025-06-27,Custom Fine-tuned,Customer Support Bot,12.99,26.67,50.0,10.0,6.67,500.0,106.33
2025-06-27,Custom Fine-tuned,Data Analysis Tool,7.47,26.67,50.0,10.0,6.67,300.0,100.81
2025-06-27,GPT-4,Code Review Assistant,17.44,40.0,83.33,10.0,6.67,333.33,157.44
2025-06-27,GPT-4,Content Generation,44.64,40.0,83.33,10.0,6.67,400.0,184.64
2025-06-27,GPT-4,Customer Support Bot,33.92,40.0,83.33,10.0,6.67,500.0,173.92
2025-06-27,GPT-4,Data Analysis Tool,13.02,40.0,83.33,10.0,6.67,300.0,153.02
2025-06-27,Gemini-Pro,Code Review Assistant,11.27,30.0,60.0,10.0,6.67,333.33,117.94
2025-06-27,Gemini-Pro,Content Generation,29.83,30.0,60.0,10.0,6.67,400.0,136.5
2025-06-27,Gemini-Pro,Customer Support Bot,16.42,30.0,60.0,10.0,6.67,500.0,123.09
2025-06-27,Gemini-Pro,Data Analysis Tool,8.61,30.0,60.0,10.0,6.67,300.0,115.28
2025-06-28,Claude-3.5,Code Review Assistant,10.9,33.33,66.67,10.0,6.67,333.33,127.57
2025-06-28,Claude-3.5,Content Generation,34.25,33.33,66.67,10.0,6.67,400.0,150.92
2025-06-28,Claude-3.5,Customer Support Bot,20.49,33.33,66.67,10.0,6.67,500.0,137.16
2025-06-28,Claude-3.5,Data Analysis Tool,8.95,33.33,66.67,10.0,6.67,300.0,125.62
2025-06-28,Custom Fine-tuned,Code Review Assistant,6.49,26.67,50.0,10.0,6.67,333.33,99.83
2025-06-28,Custom Fine-tuned,Content Generation,16.83,26.67,50.0,10.0,6.67,400.0,110.17
2025-06-28,Custom Fine-tuned,Customer Support Bot,11.19,26.67,50.0,10.0,6.67,500.0,104.53
2025-06-28,Custom Fine-tuned,Data Analysis Tool,5.97,26.67,50.0,10.0,6.67,300.0,99.31
2025-06-28,GPT-4,Code Review Assistant,15.21,40.0,83.33,10.0,6.67,333.33,155.21
2025-06-28,GPT-4,Content Generation,55.05,40.0,83.33,10.0,6.67,400.0,195.05
2025-06-28,GPT-4,Customer Support Bot,27.96,40.0,83.33,10.0,6.67,500.0,167.96
2025-06-28,GPT-4,Data Analysis Tool,11.86,40.0,83.33,10.0,6.67,300.0,151.86
2025-06-28,Gemini-Pro,Code Review Assistant,8.44,30.0,60.0,10.0,6.67,333.33,115.11
2025-06-28,Gemini-Pro,Content Generation,27.08,30.0,60.0,10.0,6.67,400.0,133.75
2025-06-28,Gemini-Pro,Customer Support Bot,9.55,30.0,60.0,10.0,6.67,500.0,116.22
2025-06-28,Gemini-Pro,Data Analysis Tool,10.94,30.0,60.0,10.0,6.67,300.0,117.61
2025-06-29,Claude-3.5,Code Review Assistant,10.43,33.33,66.67,10.0,6.67,333.33,127.1
2025-06-29,Claude-3.5,Content Generation,25.72,33.33,66.67,10.0,6.67,400.0,142.39
2025-06-29,Claude-3.5,Customer Support Bot,18.49,33.33,66.67,10.0,6.67,500.0,135.16
2025-06-29,Claude-3.5,Data Analysis Tool,7.3,33.33,66.67,10.0,6.67,300.0,123.97
2025-06-29,Custom Fine-tuned,Code Review Assistant,7.08,26.67,50.0,10.0,6.67,333.33,100.42
2025-06-29,Custom Fine-tuned,Content Generation,25.0,26.67,50.0,10.0,6.67,400.0,118.34
2025-06-29,Custom Fine-tuned,Customer Support Bot,10.38,26.67,50.0,10.0,6.67,500.0,103.72
2025-06-29,Custom Fine-tuned,Data Analysis Tool,4.24,26.67,50.0,10.0,6.67,300.0,97.58
2025-06-29,GPT-4,Code Review Assistant,19.31,40.0,83.33,10.0,6.67,333.33,159.31
2025-06-29,GPT-4,Content Generation,34.33,40.0,83.33,10.0,6.67,400.0,174.33
2025-06-29,GPT-4,Customer Support Bot,20.02,40.0,83.33,10.0,6.67,500.0,160.02
