Date,Model,UseCase,Requests,PromptTokens,CompletionTokens,Accuracy,F1Score,HallucinationRate,LatencyP95ms,Failures
2025-06-17,GPT-4,Data Analysis Tool,936,328536,343512,0.9179,0.8954,0.0371,1698,4
2025-06-17,Claude-3.5,Customer Support Bot,3071,718614,626484,0.9005,0.8794,0.0414,1731,11
2025-06-17,Claude-3.5,Content Generation,1870,1376320,1709180,0.9029,0.881,0.0383,1601,6
2025-06-17,Claude-3.5,Code Review Assistant,1339,518193,480701,0.8976,0.8827,0.0235,1503,7
2025-06-17,Claude-3.5,Data Analysis Tool,775,201500,401450,0.9197,0.9064,0.0415,1298,4
2025-06-17,Gemini-Pro,Customer Support Bot,3040,705280,693120,0.8896,0.8639,0.0397,1387,17
2025-06-17,Gemini-Pro,Content Generation,1855,897820,1489565,0.8693,0.8573,0.0404,1366,9
2025-06-17,Gemini-Pro,Code Review Assistant,942,258108,320280,0.8757,0.8415,0.0371,1598,3
2025-06-17,Gemini-Pro,Data Analysis Tool,965,204580,441970,0.876,0.8358,0.0259,1183,5
2025-06-17,Custom Fine-tuned,Customer Support Bot,3324,870888,661476,0.9268,0.9278,0.0352,1111,6
2025-06-17,Custom Fine-tuned,Content Generation,1775,1056125,1471475,0.8921,0.8761,0.0214,1155,9
2025-06-17,Custom Fine-tuned,Code Review Assistant,937,329824,406658,0.9124,0.8977,0.0278,1065,0
2025-06-17,Custom Fine-tuned,Data Analysis Tool,716,225540,533420,0.917,0.8935,0.0383,1285,2
2025-06-18,GPT-4,Customer Support Bot,4226,1343868,743776,0.9225,0.9021,0.0224,1923,30
2025-06-18,GPT-4,Content Generation,1721,1087672,1490386,0.9208,0.8934,0.0305,1773,11
2025-06-18,GPT-4,Code Review Assistant,1109,375951,368188,0.9274,0.9107,0.0302,1703,5
2025-06-18,GPT-4,Data Analysis Tool,1003,314942,422263,0.9223,0.903,0.0361,1714,5
2025-06-18,Claude-3.5,Customer Support Bot,3553,799425,724812,0.9111,0.9028,0.0301,1300,10
2025-06-18,Claude-3.5,Content Generation,1857,878361,1396464,0.9062,0.8851,0.037,1442,9
2025-06-18,Claude-3.5,Code Review Assistant,1142,441954,577852,0.9081,0.9014,0.0472,1425,5
2025-06-18,Claude-3.5,Data Analysis Tool,805,309925,324415,0.9192,0.8998,0.0284,1341,3
2025-06-18,Gemini-Pro,Customer Support Bot,3526,937916,645258,0.8787,0.8484,0.0388,1262,12
2025-06-18,Gemini-Pro,Content Generation,1356,1010220,1010220,0.8723,0.8473,0.0443,1622,9
2025-06-18,Gemini-Pro,Code Review Assistant,1227,364419,384051,0.8709,0.8455,0.0467,1342,7
2025-06-18,Gemini-Pro,Data Analysis Tool,758,206934,429028,0.8722,0.8527,0.0412,1282,3
2025-06-18,Custom Fine-tuned,Customer Support Bot,2810,598530,592910,0.9016,0.8721,0.0209,1059,13
2025-06-18,Custom Fine-tuned,Content Generation,1804,963336,2063776,0.9,0.8874,0.0304,1091,6
2025-06-18,Custom Fine-tuned,Code Review Assistant,1040,451360,411840,0.9006,0.8827,0.02,1062,5
2025-06-18,Custom Fine-tuned,Data Analysis Tool,709,221208,462977,0.905,0.8783,0.0227,1283,2
2025-06-19,GPT-4,Customer Support Bot,3329,1058622,709077,0.9138,0.9065,0.0268,1722,23
2025-06-19,GPT-4,Content Generation,1721,944829,1371637,0.9173,0.9036,0.0222,1740,8
2025-06-19,GPT-4,Code Review Assistant,1314,597870,452016,0.9223,0.9065,0.0187,1736,8
2025-06-19,GPT-4,Data Analysis Tool,854,343308,523502,0.9247,0.9094,0.0352,1466,3
2025-06-19,Claude-3.5,Customer Support Bot,3327,768537,322719,0.9039,0.8926,0.0376,1740,12
2025-06-19,Claude-3.5,Content Generation,1283,735159,1211152,0.8939,0.8875,0.0458,1461,6
2025-06-19,Claude-3.5,Code Review Assistant,1202,337762,478396,0.9072,0.8816,0.0417,1347,6
2025-06-19,Claude-3.5,Data Analysis Tool,915,238815,214110,0.9035,0.8839,0.0342,1414,5
2025-06-19,Gemini-Pro,Customer Support Bot,2802,495954,431508,0.9039,0.8864,0.0435,1428,13
2025-06-19,Gemini-Pro,Content Generation,1854,1028970,1653768,0.8765,0.8624,0.0502,1511,12
2025-06-19,Gemini-Pro,Code Review Assistant,1224,466344,436968,0.8964,0.8712,0.0349,1430,6
2025-06-19,Gemini-Pro,Data Analysis Tool,792,311256,263736,0.8946,0.8833,0.0462,1685,2
2025-06-19,Custom Fine-tuned,Customer Support Bot,3504,627216,473040,0.9051,0.8912,0.0259,1438,16
2025-06-19,Custom Fine-tuned,Content Generation,1617,1038114,1406790,0.9082,0.8863,0.0151,1062,11
2025-06-19,Custom Fine-tuned,Code Review Assistant,1011,472137,272970,0.9077,0.8896,0.0255,1133,5
2025-06-19,Custom Fine-tuned,Data Analysis Tool,674,207592,222420,0.9117,0.8929,0.0316,1157,2
2025-06-20,GPT-4,Customer Support Bot,3289,894608,638066,0.9371,0.921,0.0351,1777,19
2025-06-20,GPT-4,Content Generation,1851,1049517,1706622,0.9343,0.9088,0.0333,1938,11
2025-06-20,GPT-4,Code Review Assistant,1089,546678,518364,0.9177,0.8997,0.0278,1891,6
2025-06-20,GPT-4,Data Analysis Tool,807,252591,402693,0.9273,0.9066,0.0312,1759,5
2025-06-20,Claude-3.5,Customer Support Bot,3249,789507,422370,0.8982,0.8808,0.0385,1550,23
2025-06-20,Claude-3.5,Content Generation,1838,1233298,2157812,0.9014,0.8847,0.0298,1627,14
2025-06-20,Claude-3.5,Code Review Assistant,1266,598818,532986,0.9013,0.8722,0.0315,1487,7
2025-06-20,Claude-3.5,Data Analysis Tool,905,255210,451595,0.9086,0.8791,0.0367,1374,4
2025-06-20,Gemini-Pro,Customer Support Bot,2782,475722,723320,0.8851,0.8624,0.0433,1238,16
2025-06-20,Gemini-Pro,Content Generation,1397,1017016,1152525,0.876,0.8534,0.0386,1097,8
2025-06-20,Gemini-Pro,Code Review Assistant,1085,516460,274505,0.874,0.8497,0.0363,1358,5
2025-06-20,Gemini-Pro,Data Analysis Tool,801,208260,481401,0.9041,0.8986,0.0406,1286,5
2025-06-20,Custom Fine-tuned,Customer Support Bot,2947,657181,450891,0.9072,0.8934,0.0205,1201,14
2025-06-20,Custom Fine-tuned,Content Generation,1510,874290,1402790,0.9085,0.8746,0.029,1287,8
2025-06-20,Custom Fine-tuned,Code Review Assistant,928,344288,438944,0.9074,0.9136,0.0108,1169,4
2025-06-20,Custom Fine-tuned,Data Analysis Tool,888,237096,425352,0.9077,0.8769,0.0184,1039,3
2025-06-21,GPT-4,Customer Support Bot,3004,690920,486648,0.932,0.9091,0.0367,1977,17
2025-06-21,GPT-4,Content Generation,1377,794529,950130,0.9017,0.8729,0.0353,1695,9
2025-06-21,GPT-4,Code Review Assistant,1103,480908,337518,0.9386,0.9279,0.0294,1845,4
2025-06-21,GPT-4,Data Analysis Tool,821,253689,310338,0.9056,0.889,0.0235,1979,3
2025-06-21,Claude-3.5,Customer Support Bot,3317,686619,563890,0.8923,0.8645,0.0432,1799,20
2025-06-21,Claude-3.5,Content Generation,1403,1087325,1181326,0.9085,0.8831,0.0343,1459,10
2025-06-21,Claude-3.5,Code Review Assistant,1137,471855,329730,0.8942,0.8622,0.0356,1406,3
2025-06-21,Claude-3.5,Data Analysis Tool,704,215424,335104,0.8941,0.8717,0.0424,1332,3
2025-06-21,Gemini-Pro,Customer Support Bot,2729,548529,638586,0.8874,0.8802,0.0369,1506,15
2025-06-21,Gemini-Pro,Content Generation,1290,905580,1095210,0.8744,0.8628,0.0362,1322,5
2025-06-21,Gemini-Pro,Code Review Assistant,777,363636,324009,0.8673,0.8507,0.0413,1264,3
2025-06-21,Gemini-Pro,Data Analysis Tool,675,263250,276750,0.8719,0.8595,0.0367,1556,1
2025-06-21,Custom Fine-tuned,Customer Support Bot,2966,768194,613962,0.9313,0.9227,0.0256,1093,13
2025-06-21,Custom Fine-tuned,Content Generation,1500,976500,1468500,0.9221,0.9109,0.0225,1058,7
2025-06-21,Custom Fine-tuned,Code Review Assistant,903,421701,305214,0.9115,0.9135,0.0243,1320,3
2025-06-21,Custom Fine-tuned,Data Analysis Tool,697,239768,341530,0.9036,0.8849,0.0193,1274,3
2025-06-22,GPT-4,Customer Support Bot,3605,771470,976955,0.9203,0.904,0.0204,1773,23
2025-06-22,GPT-4,Content Generation,1336,781560,884432,0.9249,0.8974,0.0334,1641,5
2025-06-22,GPT-4,Code Review Assistant,955,319925,254985,0.9235,0.8882,0.0311,1697,4
2025-06-22,GPT-4,Data Analysis Tool,707,149884,346430,0.9189,0.921,0.0261,1897,4
2025-06-22,Claude-3.5,Customer Support Bot,2707,909552,603661,0.9068,0.8796,0.0407,1502,16
2025-06-22,Claude-3.5,Content Generation,1570,896470,1298390,0.8941,0.8769,0.0352,1324,5
2025-06-22,Claude-3.5,Code Review Assistant,899,331731,303862,0.904,0.8746,0.0397,1430,6
2025-06-22,Claude-3.5,Data Analysis Tool,782,239292,373796,0.9119,0.8863,0.0409,1700,3
2025-06-22,Gemini-Pro,Customer Support Bot,3113,703538,582131,0.8802,0.8752,0.0449,1537,14
2025-06-22,Gemini-Pro,Content Generation,1446,747582,811206,0.8674,0.8452,0.0423,1604,7
2025-06-22,Gemini-Pro,Code Review Assistant,1052,322964,406072,0.8799,0.8585,0.0432,1327,3
2025-06-22,Gemini-Pro,Data Analysis Tool,822,277836,332088,0.8666,0.8498,0.0323,1597,2
2025-06-22,Custom Fine-tuned,Customer Support Bot,2934,554526,759906,0.9075,0.8831,0.0191,1162,11
2025-06-22,Custom Fine-tuned,Content Generation,1246,532042,951944,0.8964,0.8746,0.0261,1021,5
2025-06-22,Custom Fine-tuned,Code Review Assistant,869,360635,344993,0.8984,0.8814,0.0247,700,4
2025-06-22,Custom Fine-tuned,Data Analysis Tool,600,188400,333000,0.9052,0.8918,0.0202,1224,1
2025-06-23,GPT-4,Customer Support Bot,4026,1014552,499224,0.902,0.8775,0.0308,1929,10
2025-06-23,GPT-4,Content Generation,2090,1607210,1780680,0.9251,0.9144,0.0188,2114,8
2025-06-23,GPT-4,Code Review Assistant,1198,587020,603792,0.9213,0.8865,0.0346,1806,4
2025-06-23,GPT-4,Data Analysis Tool,865,319185,489590,0.9261,0.9142,0.0386,2134,4
2025-06-23,Claude-3.5,Customer Support Bot,2772,925848,504504,0.9114,0.9033,0.0311,1730,10
2025-06-23,Claude-3.5,Content Generation,1716,947232,1535820,0.8995,0.8853,0.0381,1456,6
2025-06-23,Claude-3.5,Code Review Assistant,1407,581091,296877,0.8948,0.884,0.0356,1776,9
2025-06-23,Claude-3.5,Data Analysis Tool,1088,324224,611456,0.8884,0.8473,0.0232,1288,1
2025-06-23,Gemini-Pro,Customer Support Bot,3298,709070,718964,0.8819,0.8707,0.0435,1581,15
2025-06-23,Gemini-Pro,Content Generation,1797,1207584,1466352,0.9018,0.8885,0.0378,1265,10
2025-06-23,Gemini-Pro,Code Review Assistant,1161,406350,372681,0.8989,0.8894,0.038,1280,7
2025-06-23,Gemini-Pro,Data Analysis Tool,772,250900,412248,0.8922,0.8783,0.0364,1489,3
2025-06-23,Custom Fine-tuned,Customer Support Bot,3416,782264,720776,0.9116,0.9114,0.0194,1344,19
2025-06-23,Custom Fine-tuned,Content Generation,1611,853830,1570725,0.8955,0.8679,0.0233,1254,8
2025-06-23,Custom Fine-tuned,Code Review Assistant,886,442114,341996,0.9236,0.9092,0.0289,1198,2
2025-06-23,Custom Fine-tuned,Data Analysis Tool,908,328696,357752,0.8818,0.8565,0.0243,1156,4
2025-06-24,GPT-4,Customer Support Bot,3901,1119587,846517,0.902,0.8783,0.0283,2145,21
2025-06-24,GPT-4,Content Generation,1911,1217307,798798,0.9176,0.9141,0.0295,1992,9
2025-06-24,GPT-4,Code Review Assistant,1282,449982,338448,0.9117,0.8853,0.0325,1988,7
2025-06-24,GPT-4,Data Analysis Tool,966,293664,494592,0.8958,0.8773,0.0306,1643,6
2025-06-24,Claude-3.5,Customer Support Bot,3418,659674,820320,0.9063,0.884,0.0377,1378,13
2025-06-24,Claude-3.5,Content Generation,1631,1042209,740474,0.8951,0.8553,0.0441,1565,8
2025-06-24,Claude-3.5,Code Review Assistant,895,314145,287295,0.9086,0.8926,0.0392,1370,5
2025-06-24,Claude-3.5,Data Analysis Tool,982,248446,430116,0.8951,0.87,0.0404,1421,4
2025-06-24,Gemini-Pro,Customer Support Bot,3404,963332,708032,0.8758,0.8573,0.0387,1403,18
2025-06-24,Gemini-Pro,Content Generation,1663,769969,1506678,0.8818,0.8654,0.0454,1400,3
2025-06-24,Gemini-Pro,Code Review Assistant,1084,481296,222220,0.8804,0.8667,0.043,1300,5
2025-06-24,Gemini-Pro,Data Analysis Tool,769,216089,296834,0.8868,0.8572,0.0366,1264,5
2025-06-24,Custom Fine-tuned,Customer Support Bot,2481,548301,518529,0.9132,0.8884,0.0173,1373,15
2025-06-24,Custom Fine-tuned,Content Generation,1781,1139840,1551251,0.9256,0.9122,0.03,1073,10
2025-06-24,Custom Fine-tuned,Code Review Assistant,1098,469944,277794,0.9088,0.8807,0.0262,1134,6
2025-06-24,Custom Fine-tuned,Data Analysis Tool,781,242110,448294,0.9147,0.8914,0.0257,1056,4
2025-06-25,GPT-4,Customer Support Bot,4048,1016048,514096,0.903,0.8819,0.0336,1714,22
2025-06-25,GPT-4,Content Generation,1814,1072074,1199054,0.9198,0.9021,0.0267,1744,8
2025-06-25,GPT-4,Code Review Assistant,1343,526456,565403,0.9354,0.9067,0.0336,1880,7
2025-06-25,GPT-4,Data Analysis Tool,930,319920,469650,0.9164,0.9012,0.0342,1813,4
2025-06-25,Claude-3.5,Customer Support Bot,3464,994168,814040,0.9035,0.8947,0.0379,1690,16
2025-06-25,Claude-3.5,Content Generation,1980,1092960,1364220,0.882,0.8562,0.0382,1256,7
2025-06-25,Claude-3.5,Code Review Assistant,1252,450720,425680,0.8913,0.8737,0.0324,1539,5
2025-06-25,Claude-3.5,Data Analysis Tool,748,261800,370260,0.9079,0.9069,0.0413,1376,3
2025-06-25,Gemini-Pro,Customer Support Bot,4242,1035048,1022322,0.8676,0.8577,0.0456,1678,20
2025-06-25,Gemini-Pro,Content Generation,1637,653163,1298141,0.8882,0.8622,0.0401,1357,9
2025-06-25,Gemini-Pro,Code Review Assistant,923,373815,479960,0.8666,0.8518,0.0402,1691,6
2025-06-25,Gemini-Pro,Data Analysis Tool,847,253253,323554,0.8793,0.872,0.039,1416,3
2025-06-25,Custom Fine-tuned,Customer Support Bot,3036,953304,616308,0.9067,0.8867,0.0286,1176,23
2025-06-25,Custom Fine-tuned,Content Generation,1678,892696,1476640,0.9128,0.8899,0.0245,1124,6
2025-06-25,Custom Fine-tuned,Code Review Assistant,1111,435512,411070,0.9096,0.8626,0.0253,1169,5
2025-06-25,Custom Fine-tuned,Data Analysis Tool,808,265832,395112,0.9074,0.8907,0.0313,1156,5
2025-06-26,GPT-4,Customer Support Bot,3243,852909,502665,0.9254,0.8771,0.0235,1752,9
2025-06-26,GPT-4,Content Generation,1539,923400,1511298,0.9304,0.9012,0.0336,1752,10
2025-06-26,GPT-4,Code Review Assistant,1256,519984,411968,0.9109,0.8924,0.036,1996,4
2025-06-26,GPT-4,Data Analysis Tool,909,270882,413595,0.9295,0.9141,0.0257,1673,6
2025-06-26,Claude-3.5,Customer Support Bot,2977,687687,553722,0.9155,0.8861,0.0393,1672,18
2025-06-26,Claude-3.5,Content Generation,1632,949824,1046112,0.8979,0.8893,0.0385,1520,11
2025-06-26,Claude-3.5,Code Review Assistant,1226,398450,436456,0.9074,0.904,0.0338,1582,4
2025-06-26,Claude-3.5,Data Analysis Tool,925,349650,333000,0.9122,0.8921,0.035,1299,3
2025-06-26,Gemini-Pro,Customer Support Bot,3098,619600,408936,0.8715,0.8495,0.0415,1399,13
2025-06-26,Gemini-Pro,Content Generation,1833,1163955,1429740,0.8893,0.8817,0.0354,1366,8
2025-06-26,Gemini-Pro,Code Review Assistant,1060,291500,511980,0.8706,0.8555,0.0485,1405,6
2025-06-26,Gemini-Pro,Data Analysis Tool,847,278663,431123,0.8877,0.8625,0.0384,1327,2
2025-06-26,Custom Fine-tuned,Customer Support Bot,3379,1047490,716348,0.9023,0.8857,0.0165,1356,7
2025-06-26,Custom Fine-tuned,Content Generation,1533,909069,1234065,0.9114,0.8841,0.0127,1202,2
2025-06-26,Custom Fine-tuned,Code Review Assistant,987,266490,289191,0.9043,0.8725,0.0309,1229,5
2025-06-26,Custom Fine-tuned,Data Analysis Tool,776,258408,396536,0.8971,0.8923,0.0324,986,4
2025-06-27,GPT-4,Customer Support Bot,3803,1213157,726373,0.9174,0.8955,0.0327,1750,29
2025-06-27,GPT-4,Content Generation,1785,983535,1160250,0.9137,0.8727,0.028,1726,7
2025-06-27,GPT-4,Code Review Assistant,1103,450024,431273,0.9263,0.9036,0.0292,1763,6
2025-06-27,GPT-4,Data Analysis Tool,898,205642,365486,0.9085,0.8707,0.0265,1804,4
2025-06-27,Claude-3.5,Customer Support Bot,3224,899496,683488,0.913,0.8898,0.0376,1348,7
2025-06-27,Claude-3.5,Content Generation,1660,848260,991020,0.9016,0.8826,0.0425,1438,9
2025-06-27,Claude-3.5,Code Review Assistant,1017,451548,277641,0.9002,0.8763,0.0333,1633,3
2025-06-27,Claude-3.5,Data Analysis Tool,802,222154,97844,0.9209,0.9059,0.0373,1384,2
2025-06-27,Gemini-Pro,Customer Support Bot,3460,619340,671240,0.8977,0.8714,0.0344,1412,28
2025-06-27,Gemini-Pro,Content Generation,1681,1084245,1235535,0.893,0.8827,0.0381,1106,7
2025-06-27,Gemini-Pro,Code Review Assistant,1075,412800,465475,0.887,0.8888,0.0416,1399,3
2025-06-27,Gemini-Pro,Data Analysis Tool,839,281065,369160,0.8747,0.8423,0.0428,1387,6
2025-06-27,Custom Fine-tuned,Customer Support Bot,3341,928798,494468,0.9166,0.8921,0.0265,1290,19
2025-06-27,Custom Fine-tuned,Content Generation,1991,1180663,1889459,0.9053,0.8686,0.0288,1340,11
2025-06-27,Custom Fine-tuned,Code Review Assistant,953,352610,346892,0.9188,0.9102,0.0255,1392,3
2025-06-27,Custom Fine-tuned,Data Analysis Tool,808,239168,402384,0.9097,0.8928,0.0231,1188,4
2025-06-28,GPT-4,Customer Support Bot,2987,698958,698958,0.9219,0.8752,0.0408,1824,12
2025-06-28,GPT-4,Content Generation,1633,1125137,1459902,0.9262,0.9195,0.0322,1634,9
2025-06-28,GPT-4,Code Review Assistant,1027,365612,385125,0.9233,0.906,0.0319,1843,4
2025-06-28,GPT-4,Data Analysis Tool,856,297888,296176,0.9047,0.8939,0.0263,1956,5
2025-06-28,Claude-3.5,Customer Support Bot,2985,949230,644760,0.9142,0.8939,0.0397,1363,14
2025-06-28,Claude-3.5,Content Generation,1505,1026410,1301825,0.8706,0.8482,0.029,1171,7
2025-06-28,Claude-3.5,Code Review Assistant,1021,349182,405337,0.9072,0.8692,0.0286,1280,5
2025-06-28,Claude-3.5,Data Analysis Tool,871,283075,334464,0.9089,0.8878,0.0326,1384,1
2025-06-28,Gemini-Pro,Customer Support Bot,2571,650463,277668,0.8817,0.8645,0.0282,1563,14
2025-06-28,Gemini-Pro,Content Generation,1490,761390,1208390,0.8879,0.8699,0.0248,1332,7
2025-06-28,Gemini-Pro,Code Review Assistant,1078,357896,329868,0.8608,0.8414,0.0483,1363,4
2025-06-28,Gemini-Pro,Data Analysis Tool,750,236250,516000,0.8845,0.8796,0.038,1315,3
2025-06-28,Custom Fine-tuned,Customer Support Bot,2602,725958,455350,0.9019,0.8935,0.0325,986,4
2025-06-28,Custom Fine-tuned,Content Generation,1127,714518,836234,0.9078,0.8727,0.0306,1096,6
2025-06-28,Custom Fine-tuned,Code Review Assistant,848,376512,282384,0.9192,0.9081,0.0168,953,3
2025-06-28,Custom Fine-tuned,Data Analysis Tool,632,183280,324848,0.9059,0.8953,0.0208,1147,2
2025-06-29,GPT-4,Customer Support Bot,2557,644364,452589,0.9297,0.9191,0.0222,1718,19
2025-06-29,GPT-4,Content Generation,1531,750190,894104,0.9355,0.9119,0.0301,1820,3
2025-06-29,GPT-4,Code Review Assistant,1166,545688,461736,0.9087,0.8999,0.0314,1900,2
2025-06-29,GPT-4,Data Analysis Tool,853,289167,264430,0.928,0.9015,0.0299,1917,3
2025-06-29,Claude-3.5,Customer Support Bot,3141,741276,628200,0.8935,0.8807,0.0434,1481,11
2025-06-29,Claude-3.5,Content Generation,1508,1005836,883688,0.9185,0.8983,0.0362,1569,7
2025-06-29,Claude-3.5,Code Review Assistant,978,450858,341322,0.9077,0.8755,0.0327,1529,3
2025-06-29,Claude-3.5,Data Analysis Tool,682,194370,287122,0.8965,0.8846,0.0387,1452,4
2025-06-29,Gemini-Pro,Customer Support Bot,2790,613800,602640,0.8798,0.854,0.0396,1578,11
2025-06-29,Gemini-Pro,Content Generation,1302,794220,791616,0.8734,0.8368,0.0401,1672,6
2025-06-29,Gemini-Pro,Code Review Assistant,961,361336,439177,0.8844,0.8843,0.0371,1470,4
2025-06-29,Gemini-Pro,Data Analysis Tool,771,269079,474165,0.8842,0.8478,0.0391,1525,4
2025-06-29,Custom Fine-tuned,Customer Support Bot,2580,626940,441180,0.9154,0.8895,0.017,1316,15
2025-06-29,Custom Fine-tuned,Content Generation,1351,995687,1268589,0.9039,0.8939,0.022,1068,7
2025-06-29,Custom Fine-tuned,Code Review Assistant,984,471336,283392,0.9081,0.905,0.0249,1332,7
2025-06-29,Custom Fine-tuned,Data Analysis Tool,645,185760,208335,0.9051,0.8564,0.027,1158,1
2025-06-30,GPT-4,Customer Support Bot,3682,935228,574392,0.9226,0.8947,0.0287,1516,12
2025-06-30,GPT-4,Content Generation,2203,1394499,2150128,0.9184,0.8854,0.0292,1963,16
2025-06-30,GPT-4,Code Review Assistant,1098,433710,405162,0.9174,0.8805,0.0316,1923,7
2025-06-30,GPT-4,Data Analysis Tool,892,212296,429944,0.9388,0.9169,0.0268,1903,5
2025-06-30,Claude-3.5,Customer Support Bot,3410,733150,368280,0.8889,0.8741,0.0333,1664,16
2025-06-30,Claude-3.5,Content Generation,1596,1051764,1623132,0.9106,0.8712,0.0378,1278,7
2025-06-30,Claude-3.5,Code Review Assistant,1299,398793,449454,0.9036,0.8915,0.0311,1153,6
2025-06-30,Claude-3.5,Data Analysis Tool,807,229188,352659,0.8999,0.8768,0.0306,1466,1
2025-06-30,Gemini-Pro,Customer Support Bot,2306,551134,544216,0.8694,0.8509,0.0442,1573,2
2025-06-30,Gemini-Pro,Content Generation,1182,696198,943236,0.8552,0.8205,0.0505,1442,4
2025-06-30,Gemini-Pro,Code Review Assistant,908,296008,171612,0.898,0.8723,0.0417,1498,4
2025-06-30,Gemini-Pro,Data Analysis Tool,836,260832,383724,0.8739,0.8687,0.0403,1441,4
2025-06-30,Custom Fine-tuned,Customer Support Bot,2639,765310,493493,0.9158,0.8981,0.0192,979,9
2025-06-30,Custom Fine-tuned,Content Generation,1463,1047508,1211364,0.9285,0.9236,0.0265,838,9
2025-06-30,Custom Fine-tuned,Code Review Assistant,1069,377357,533431,0.9244,0.8958,0.0208,1180,5
2025-06-30,Custom Fine-tuned,Data Analysis Tool,786,198858,302610,0.91,0.8835,0.031,1264,3
2025-07-01,GPT-4,Customer Support Bot,3476,983708,1046276,0.9164,0.8961,0.0337,1688,16
2025-07-01,GPT-4,Content Generation,1823,1496683,1367250,0.9259,0.9111,0.0198,1864,12
2025-07-01,GPT-4,Code Review Assistant,928,368416,325728,0.9272,0.9189,0.0395,1742,3
2025-07-01,GPT-4,Data Analysis Tool,948,304308,379200,0.9278,0.9126,0.0318,1806,3
2025-07-01,Claude-3.5,Customer Support Bot,2601,671058,522801,0.9019,0.8814,0.0375,1557,12
2025-07-01,Claude-3.5,Content Generation,1518,830346,1226544,0.8926,0.8715,0.0394,1401,8
2025-07-01,Claude-3.5,Code Review Assistant,1265,574310,503470,0.8789,0.8566,0.0414,1729,5
2025-07-01,Claude-3.5,Data Analysis Tool,804,170448,307932,0.8946,0.8747,0.0333,1356,3
2025-07-01,Gemini-Pro,Customer Support Bot,3004,811080,681908,0.9038,0.8809,0.0456,1436,12
2025-07-01,Gemini-Pro,Content Generation,1728,955584,1598400,0.866,0.8481,0.0395,1483,7
2025-07-01,Gemini-Pro,Code Review Assistant,1100,383900,475200,0.8698,0.8491,0.0422,1462,3
2025-07-01,Gemini-Pro,Data Analysis Tool,760,275120,263720,0.8735,0.848,0.0344,1196,5
2025-07-01,Custom Fine-tuned,Customer Support Bot,3117,701325,735612,0.9018,0.8742,0.0289,1069,12
2025-07-01,Custom Fine-tuned,Content Generation,1717,1121201,1085144,0.9055,0.9096,0.0257,1072,12
2025-07-01,Custom Fine-tuned,Code Review Assistant,971,358299,145650,0.896,0.8606,0.0282,1204,7
2025-07-01,Custom Fine-tuned,Data Analysis Tool,824,258736,374920,0.8834,0.8606,0.0184,1215,4
