Date,Model,UseCase,TimeSavedHours,ValueGeneratedUSD,CostAvoidedUSD,RiskIncidents,CSATDeltaPct
2025-06-23,Claude-3.5,Content Generation,105.51,4747.87,7.52,0,0.0146
2025-06-23,Claude-3.5,Customer Support Bot,137.14,6171.34,16.02,0,0.0222
2025-06-23,Claude-3.5,Data Analysis Tool,70.97,3193.6,8.01,0,0.012
2025-06-23,Custom Fine-tuned,Code Review Assistant,36.74,1653.49,5.51,0,0.0101
2025-06-23,Custom Fine-tuned,Content Generation,98.86,4448.66,11.82,0,0.0075
2025-06-23,Custom Fine-tuned,Customer Support Bot,169.02,7605.82,27.74,0,0.0358
2025-06-23,Custom Fine-tuned,Data Analysis Tool,59.04,2656.62,6.48,0,0.0207
2025-06-23,GPT-4,Code Review Assistant,49.63,2233.28,6.09,0,0.031
2025-06-23,GPT-4,Content Generation,130.11,5854.89,17.22,0,0.017
2025-06-23,GPT-4,Customer Support Bot,198.27,8922.26,23.51,0,0.0233
2025-06-23,GPT-4,Data Analysis Tool,57.47,2585.99,3.7,0,0.024
2025-06-23,Gemini-Pro,Code Review Assistant,47.58,2140.9,5.11,0,0.0013
2025-06-23,Gemini-Pro,Content Generation,110.61,4977.56,7.98,0,0.0245
2025-06-23,Gemini-Pro,Customer Support Bot,160.83,7237.3,10.88,0,0.022
2025-06-23,Gemini-Pro,Data Analysis Tool,50.45,2270.27,3.64,0,0.0207
2025-06-24,Claude-3.5,Code Review Assistant,36.85,1658.2,3.72,0,0.0281
2025-06-24,Claude-3.5,Content Generation,100.07,4503.0,5.19,0,0.0234
2025-06-24,Claude-3.5,Customer Support Bot,168.68,7590.71,15.24,0,0.0315
2025-06-24,Claude-3.5,Data Analysis Tool,64.27,2891.94,3.85,0,0.0133
2025-06-24,Custom Fine-tuned,Code Review Assistant,45.21,2034.51,7.42,0,0.0199
2025-06-24,Custom Fine-tuned,Content Generation,110.9,4990.47,10.69,0,0.0429
2025-06-24,Custom Fine-tuned,Customer Support Bot,122.85,5528.3,21.19,1,0.0207
2025-06-24,Custom Fine-tuned,Data Analysis Tool,51.6,2322.04,5.36,0,0.0269
2025-06-24,GPT-4,Code Review Assistant,52.86,2378.79,7.05,0,0.0074
2025-06-24,GPT-4,Content Generation,118.54,5334.1,11.66,0,0.0121
2025-06-24,GPT-4,Customer Support Bot,192.12,8645.24,24.73,1,0.0187
2025-06-24,GPT-4,Data Analysis Tool,63.24,2845.79,5.68,0,0.0276
2025-06-24,Gemini-Pro,Code Review Assistant,44.02,1980.86,3.69,0,0.013
2025-06-24,Gemini-Pro,Content Generation,101.37,4561.49,4.86,0,-0.0005
2025-06-24,Gemini-Pro,Customer Support Bot,165.5,7447.49,14.5,0,0.0088
2025-06-24,Gemini-Pro,Data Analysis Tool,50.12,2255.47,3.6,0,0.0128
2025-06-25,Claude-3.5,Code Review Assistant,51.11,2300.14,6.91,0,0.0342
2025-06-25,Claude-3.5,Content Generation,120.7,5431.54,8.63,1,0.0101
2025-06-25,Claude-3.5,Customer Support Bot,170.72,7682.39,15.31,0,0.0167
2025-06-25,Claude-3.5,Data Analysis Tool,49.26,2216.61,2.8,0,0.0095
2025-06-25,Custom Fine-tuned,Code Review Assistant,45.76,2059.39,7.71,0,0.0165
2025-06-25,Custom Fine-tuned,Content Generation,103.84,4672.86,11.91,0,0.0098
2025-06-25,Custom Fine-tuned,Customer Support Bot,149.86,6743.67,19.07,0,0.026
2025-06-25,Custom Fine-tuned,Data Analysis Tool,53.2,2393.83,4.64,0,-0.0038
2025-06-25,GPT-4,Code Review Assistant,56.01,2520.62,7.09,0,0.0211
2025-06-25,GPT-4,Content Generation,112.64,5068.73,12.08,0,0.0187
2025-06-25,GPT-4,Customer Support Bot,199.45,8975.39,21.37,2,0.0105
2025-06-25,GPT-4,Data Analysis Tool,61.5,2767.32,4.8,0,0.0076
2025-06-25,Gemini-Pro,Code Review Assistant,37.23,1675.19,3.66,0,0.0231
2025-06-25,Gemini-Pro,Content Generation,100.1,4504.32,6.52,0,0.0189
2025-06-25,Gemini-Pro,Customer Support Bot,205.41,9243.35,12.22,0,0.0056
2025-06-25,Gemini-Pro,Data Analysis Tool,55.0,2475.1,3.56,0,0.0028
2025-06-26,Claude-3.5,Code Review Assistant,50.45,2270.14,6.42,0,0.0301
2025-06-26,Claude-3.5,Content Generation,100.27,4511.93,7.02,0,0.0271
2025-06-26,Claude-3.5,Customer Support Bot,147.58,6640.91,12.32,0,0.0292
2025-06-26,Claude-3.5,Data Analysis Tool,61.04,2746.85,4.62,0,0.0281
2025-06-26,Custom Fine-tuned,Code Review Assistant,40.55,1824.83,5.74,0,0.0273
2025-06-26,Custom Fine-tuned,Content Generation,94.8,4266.17,14.5,0,0.0268
2025-06-26,Custom Fine-tuned,Customer Support Bot,166.43,7489.5,29.4,0,0.0145
2025-06-26,Custom Fine-tuned,Data Analysis Tool,50.83,2287.51,4.28,0,0.0264
2025-06-26,GPT-4,Code Review Assistant,51.77,2329.64,6.03,0,0.0227
2025-06-26,GPT-4,Content Generation,96.05,4322.34,8.13,1,0.0145
2025-06-26,GPT-4,Customer Support Bot,161.53,7268.96,23.67,0,0.034
2025-06-26,GPT-4,Data Analysis Tool,60.49,2721.98,6.24,0,0.0232
2025-06-26,Gemini-Pro,Code Review Assistant,42.84,1927.65,2.44,0,0.0229
2025-06-26,Gemini-Pro,Content Generation,112.14,5046.35,9.02,0,0.0235
2025-06-26,Gemini-Pro,Customer Support Bot,150.3,6763.62,11.46,0,0.0252
2025-06-26,Gemini-Pro,Data Analysis Tool,55.23,2485.34,3.66,0,0.0102
2025-06-27,Claude-3.5,Code Review Assistant,41.7,1876.55,5.43,0,0.0237
2025-06-27,Claude-3.5,Content Generation,102.17,4597.64,5.81,0,0.0269
2025-06-27,Claude-3.5,Customer Support Bot,159.63,7183.2,14.44,0,0.0057
2025-06-27,Claude-3.5,Data Analysis Tool,53.15,2391.64,3.64,0,0.0148
2025-06-27,Custom Fine-tuned,Code Review Assistant,39.43,1774.41,6.58,0,0.0142
2025-06-27,Custom Fine-tuned,Content Generation,122.76,5524.34,12.42,0,0.0182
2025-06-27,Custom Fine-tuned,Customer Support Bot,165.71,7456.87,22.38,0,0.0223
2025-06-27,Custom Fine-tuned,Data Analysis Tool,53.26,2396.5,5.96,0,0.0196
2025-06-27,GPT-4,Code Review Assistant,45.8,2061.14,6.79,0,0.0277
2025-06-27,GPT-4,Content Generation,110.51,4973.0,11.42,1,0.0212
2025-06-27,GPT-4,Customer Support Bot,188.7,8491.31,20.76,0,0.0287
2025-06-27,GPT-4,Data Analysis Tool,59.15,2661.89,6.02,0,0.0219
2025-06-27,Gemini-Pro,Code Review Assistant,43.8,1970.8,3.96,1,0.0175
2025-06-27,Gemini-Pro,Content Generation,103.03,4636.28,7.36,0,0.0225
2025-06-27,Gemini-Pro,Customer Support Bot,170.04,7651.85,17.72,0,0.0133
2025-06-27,Gemini-Pro,Data Analysis Tool,54.36,2446.16,2.89,0,0.0239
2025-06-28,Claude-3.5,Code Review Assistant,42.01,1890.36,6.41,0,0.0208
2025-06-28,Claude-3.5,Content Generation,91.23,4105.35,9.33,1,0.0071
2025-06-28,Claude-3.5,Customer Support Bot,147.88,6654.57,12.12,0,0.0214
2025-06-28,Claude-3.5,Data Analysis Tool,57.39,2582.35,4.77,0,0.0276
2025-06-28,Custom Fine-tuned,Code Review Assistant,35.09,1579.21,7.33,0,0.0107
2025-06-28,Custom Fine-tuned,Content Generation,69.57,3130.84,6.63,0,0.0176
2025-06-28,Custom Fine-tuned,Customer Support Bot,128.14,5766.17,14.31,0,0.019
2025-06-28,Custom Fine-tuned,Data Analysis Tool,41.58,1871.03,4.95,0,0.0268
2025-06-28,GPT-4,Code Review Assistant,42.59,1916.35,5.77,0,0.034
2025-06-28,GPT-4,Content Generation,101.71,4577.09,9.08,0,0.0107
2025-06-28,GPT-4,Customer Support Bot,148.53,6683.87,11.47,0,0.0223
2025-06-28,GPT-4,Data Analysis Tool,56.28,2532.71,5.77,0,0.0078
2025-06-28,Gemini-Pro,Code Review Assistant,43.35,1950.88,2.52,0,0.0161
2025-06-28,Gemini-Pro,Content Generation,91.09,4099.24,10.49,0,0.0235
2025-06-28,Gemini-Pro,Customer Support Bot,125.36,5641.38,16.35,0,0.0138
2025-06-28,Gemini-Pro,Data Analysis Tool,48.83,2197.26,3.3,0,0.0307
2025-06-29,Claude-3.5,Code Review Assistant,40.25,1811.19,5.34,0,0.0256
2025-06-29,Claude-3.5,Content Generation,93.58,4211.05,7.18,0,0.0258
2025-06-29,Claude-3.5,Customer Support Bot,154.05,6932.12,10.43,1,0.0068
2025-06-29,Claude-3.5,Data Analysis Tool,44.66,2009.83,2.91,0,0.0234
2025-06-29,Custom Fine-tuned,Code Review Assistant,40.5,1822.65,6.91,0,0.0255
2025-06-29,Custom Fine-tuned,Content Generation,83.24,3746.01,10.27,0,0.0251
2025-06-29,Custom Fine-tuned,Customer Support Bot,127.89,5755.03,22.19,0,0.0283
2025-06-29,Custom Fine-tuned,Data Analysis Tool,42.42,1908.78,4.26,0,0.0203
2025-06-29,GPT-4,Code Review Assistant,48.01,2160.4,6.67,0,0.0095
2025-06-29,GPT-4,Content Generation,95.79,4310.42,9.16,0,0.0341
2025-06-29,GPT-4,Customer Support Bot,127.63,5743.22,19.33,0,0.0267
2025-06-29,GPT-4,Data Analysis Tool,56.72,2552.45,5.14,0,0.0221
2025-06-29,Gemini-Pro,Code Review Assistant,39.1,1759.55,4.4,0,0.0379
2025-06-29,Gemini-Pro,Content Generation,79.03,3556.53,5.18,0,0.007
2025-06-29,Gemini-Pro,Customer Support Bot,135.92,6116.19,11.38,0,0.0169
2025-06-29,Gemini-Pro,Data Analysis Tool,50.19,2258.45,3.22,0,0.0244
2025-06-30,Claude-3.5,Code Review Assistant,53.35,2400.86,7.51,0,0.018
2025-06-30,Claude-3.5,Content Generation,98.66,4439.77,7.09,0,0.0194
2025-06-30,Claude-3.5,Customer Support Bot,166.86,7508.86,18.21,0,0.0154
2025-06-30,Claude-3.5,Data Analysis Tool,52.94,2382.15,4.75,0,0.0067
2025-06-30,Custom Fine-tuned,Code Review Assistant,44.35,1995.78,8.38,0,0.0364
2025-06-30,Custom Fine-tuned,Content Generation,91.23,4105.14,9.8,0,0.011
2025-06-30,Custom Fine-tuned,Customer Support Bot,130.84,5887.78,21.53,0,0.0168
2025-06-30,Custom Fine-tuned,Data Analysis Tool,51.81,2331.59,4.56,0,0.0117
2025-06-30,GPT-4,Code Review Assistant,45.4,2043.0,6.24,0,0.0125
2025-06-30,GPT-4,Content Generation,136.7,6151.53,13.57,0,0.0232
2025-06-30,GPT-4,Customer Support Bot,183.15,8241.82,23.05,1,0.0373
2025-06-30,GPT-4,Data Analysis Tool,59.62,2683.02,5.92,0,0.0428
2025-06-30,Gemini-Pro,Code Review Assistant,37.19,1673.63,3.32,0,0.019
2025-06-30,Gemini-Pro,Content Generation,71.1,3199.7,2.25,0,-0.0012
2025-06-30,Gemini-Pro,Customer Support Bot,111.76,5029.28,7.29,0,0.0153
2025-06-30,Gemini-Pro,Data Analysis Tool,54.14,2436.45,3.29,0,0.007
2025-07-01,Claude-3.5,Code Review Assistant,51.33,2309.9,4.71,0,0.0172
2025-07-01,Claude-3.5,Content Generation,93.02,4185.9,6.25,0,0.0066
2025-07-01,Claude-3.5,Customer Support Bot,128.09,5763.95,11.7,0,0.0213
2025-07-01,Claude-3.5,Data Analysis Tool,52.6,2367.16,4.29,0,0.0117
2025-07-01,Custom Fine-tuned,Code Review Assistant,39.73,1788.0,6.18,0,0.0118
2025-07-01,Custom Fine-tuned,Content Generation,105.88,4764.55,11.78,0,0.0322
2025-07-01,Custom Fine-tuned,Customer Support Bot,153.49,6907.1,19.39,1,0.0298
2025-07-01,Custom Fine-tuned,Data Analysis Tool,53.62,2412.75,6.86,0,0.0314
2025-07-01,GPT-4,Code Review Assistant,38.55,1734.88,3.8,0,0.016
2025-07-01,GPT-4,Content Generation,113.53,5108.89,14.66,1,0.0186
2025-07-01,GPT-4,Customer Support Bot,172.39,7757.43,18.28,1,0.0178
2025-07-01,GPT-4,Data Analysis Tool,63.03,2836.45,5.35,0,0.0157
2025-07-01,Gemini-Pro,Code Review Assistant,44.44,1999.6,3.92,0,0.0244
2025-07-01,Gemini-Pro,Content Generation,104.51,4702.92,7.08,0,0.0145
2025-07-01,Gemini-Pro,Customer Support Bot,148.07,6663.18,8.65,0,0.0113
2025-07-01,Gemini-Pro,Data Analysis Tool,49.21,2214.52,3.89,0,0.0268
2025-07-02,Claude-3.5,Code Review Assistant,37.07,1667.93,4.8,0,0.0106
2025-07-02,Claude-3.5,Content Generation,116.79,5255.71,11.78,0,0.0286
2025-07-02,Claude-3.5,Customer Support Bot,198.71,8942.16,22.05,0,0.0394
2025-07-02,Claude-3.5,Data Analysis Tool,49.21,2214.62,4.52,0,0.0253
2025-07-02,Custom Fine-tuned,Code Review Assistant,40.95,1842.79,5.05,0,0.0246
2025-07-02,Custom Fine-tuned,Content Generation,107.62,4842.83,14.21,0,0.0152
2025-07-02,Custom Fine-tuned,Customer Support Bot,156.04,7021.87,19.15,0,0.0111
2025-07-02,Custom Fine-tuned,Data Analysis Tool,50.98,2294.03,5.4,0,0.0179
2025-07-02,GPT-4,Code Review Assistant,55.01,2475.34,6.07,0,0.0029
2025-07-02,GPT-4,Content Generation,120.9,5440.55,11.96,0,0.0358
2025-07-02,GPT-4,Customer Support Bot,164.34,7395.26,16.86,0,0.0166
2025-07-02,GPT-4,Data Analysis Tool,60.94,2742.4,6.34,0,0.0083
2025-07-02,Gemini-Pro,Code Review Assistant,53.16,2392.13,2.6,0,0.0047
2025-07-02,Gemini-Pro,Content Generation,122.37,5506.48,8.17,0,0.0188
2025-07-02,Gemini-Pro,Customer Support Bot,174.1,7834.64,16.01,0,0.0218
2025-07-02,Gemini-Pro,Data Analysis Tool,53.04,2386.71,3.16,0,0.0132
2025-07-03,Claude-3.5,Code Review Assistant,49.2,2213.86,4.6,0,0.0193
2025-07-03,Claude-3.5,Content Generation,98.34,4425.14,10.56,0,0.0283
2025-07-03,Claude-3.5,Customer Support Bot,145.54,6549.26,11.25,0,0.0156
2025-07-03,Claude-3.5,Data Analysis Tool,57.06,2567.74,4.7,0,0.0118
2025-07-03,Custom Fine-tuned,Code Review Assistant,40.14,1806.16,6.59,0,0.0074
2025-07-03,Custom Fine-tuned,Content Generation,105.95,4767.61,15.48,0,0.0044
2025-07-03,Custom Fine-tuned,Customer Support Bot,143.42,6453.82,19.54,0,0.0198
2025-07-03,Custom Fine-tuned,Data Analysis Tool,54.64,2458.81,4.85,0,0.0176
2025-07-03,GPT-4,Code Review Assistant,57.0,2565.1,7.49,0,0.0223
2025-07-03,GPT-4,Content Generation,107.75,4848.71,11.43,0,0.0119
2025-07-03,GPT-4,Customer Support Bot,170.73,7682.92,21.85,1,0.0204
2025-07-03,GPT-4,Data Analysis Tool,75.0,3375.11,6.24,1,0.0172
2025-07-03,Gemini-Pro,Code Review Assistant,41.54,1869.32,4.55,0,0.0185
2025-07-03,Gemini-Pro,Content Generation,107.73,4847.7,8.61,0,0.0148
2025-07-03,Gemini-Pro,Customer Support Bot,137.78,6199.89,12.23,0,0.001
2025-07-03,Gemini-Pro,Data Analysis Tool,46.68,2100.41,3.14,0,0.0237
2025-07-04,Claude-3.5,Code Review Assistant,51.5,2317.35,8.22,0,0.0313
2025-07-04,Claude-3.5,Content Generation,110.56,4975.18,8.89,0,0.0226
2025-07-04,Claude-3.5,Customer Support Bot,158.5,7132.41,14.67,0,0.0175
2025-07-04,Claude-3.5,Data Analysis Tool,57.79,2600.54,4.66,0,0.0125
2025-07-04,Custom Fine-tuned,Code Review Assistant,48.98,2203.97,7.39,0,0.0328
2025-07-04,Custom Fine-tuned,Content Generation,108.99,4904.72,13.46,0,0.0156
2025-07-04,Custom Fine-tuned,Customer Support Bot,152.82,6876.71,22.75,0,0.0218
2025-07-04,Custom Fine-tuned,Data Analysis Tool,56.72,2552.48,5.35,0,0.0306
2025-07-04,GPT-4,Code Review Assistant,45.63,2053.49,6.69,0,0.0348
2025-07-04,GPT-4,Content Generation,112.07,5042.96,13.23,0,0.0212
2025-07-04,GPT-4,Customer Support Bot,195.01,8775.31,22.5,0,0.0217
2025-07-04,GPT-4,Data Analysis Tool,56.44,2539.58,3.74,0,0.0217
2025-07-04,Gemini-Pro,Code Review Assistant,44.57,2005.7,5.22,0,0.0135
2025-07-04,Gemini-Pro,Content Generation,88.83,3997.25,4.77,0,0.0211
2025-07-04,Gemini-Pro,Customer Support Bot,175.4,7893.12,20.43,0,0.0138
2025-07-04,Gemini-Pro,Data Analysis Tool,45.26,2036.6,3.21,0,0.0195
2025-07-05,Claude-3.5,Code Review Assistant,35.01,1575.47,4.27,0,0.0066
2025-07-05,Claude-3.5,Content Generation,108.2,4869.05,9.97,0,0.02
2025-07-05,Claude-3.5,Customer Support Bot,139.12,6260.26,15.49,0,0.0423
2025-07-05,Claude-3.5,Data Analysis Tool,51.08,2298.45,3.91,0,0.0149
2025-07-05,Custom Fine-tuned,Code Review Assistant,43.74,1968.19,7.93,0,0.0139
2025-07-05,Custom Fine-tuned,Content Generation,90.68,4080.59,10.26,0,0.0371
2025-07-05,Custom Fine-tuned,Customer Support Bot,137.78,6199.92,21.07,0,0.0286
2025-07-05,Custom Fine-tuned,Data Analysis Tool,45.76,2059.36,4.7,0,0.0163
2025-07-05,GPT-4,Code Review Assistant,49.81,2241.66,8.03,0,-0.0009
2025-07-05,GPT-4,Content Generation,92.52,4163.35,10.71,0,0.0075
2025-07-05,GPT-4,Customer Support Bot,173.65,7814.1,24.89,0,0.0224
2025-07-05,GPT-4,Data Analysis Tool,49.56,2230.25,5.05,0,0.0321
2025-07-05,Gemini-Pro,Code Review Assistant,44.95,2022.65,2.92,0,0.0062
2025-07-05,Gemini-Pro,Content Generation,100.12,4505.31,6.42,0,0.0386
2025-07-05,Gemini-Pro,Customer Support Bot,116.0,5220.08,9.8,0,0.0103
2025-07-05,Gemini-Pro,Data Analysis Tool,39.79,1790.47,2.38,0,0.0122
2025-07-06,Claude-3.5,Code Review Assistant,38.74,1743.33,2.11,0,0.0175
2025-07-06,Claude-3.5,Content Generation,91.09,4098.98,7.68,0,0.0049
2025-07-06,Claude-3.5,Customer Support Bot,146.91,6610.83,15.19,0,0.0335
2025-07-06,Claude-3.5,Data Analysis Tool,39.67,1785.06,2.8,0,0.0275
2025-07-06,Custom Fine-tuned,Code Review Assistant,32.28,1452.74,5.29,0,0.0138
2025-07-06,Custom Fine-tuned,Content Generation,74.2,3339.22,8.26,0,0.0157
2025-07-06,Custom Fine-tuned,Customer Support Bot,134.54,6054.44,21.39,0,0.0264
2025-07-06,Custom Fine-tuned,Data Analysis Tool,51.32,2309.22,6.22,0,0.0257
2025-07-06,GPT-4,Code Review Assistant,38.3,1723.58,5.77,0,0.018
2025-07-06,GPT-4,Content Generation,104.26,4691.84,10.72,0,0.029
2025-07-06,GPT-4,Customer Support Bot,135.03,6076.36,12.18,0,0.0107
2025-07-06,GPT-4,Data Analysis Tool,45.97,2068.69,4.25,0,0.0251
2025-07-06,Gemini-Pro,Code Review Assistant,39.29,1767.88,3.93,0,0.0282
2025-07-06,Gemini-Pro,Content Generation,84.19,3788.68,7.68,0,0.0058
2025-07-06,Gemini-Pro,Customer Support Bot,147.38,6632.2,12.94,1,0.007
2025-07-06,Gemini-Pro,Data Analysis Tool,42.56,1915.07,2.56,0,0.0117
2025-07-07,Claude-3.5,Code Review Assistant,45.59,2051.59,4.82,0,0.0277
2025-07-07,Claude-3.5,Content Generation,109.0,4905.19,10.99,0,0.0144
2025-07-07,Claude-3.5,Customer Support Bot,136.67,6150.12,13.79,1,0.0045
2025-07-07,Claude-3.5,Data Analysis Tool,41.08,1848.52,3.39,0,0.0182
2025-07-07,Custom Fine-tuned,Code Review Assistant,46.13,2075.68,8.89,1,0.0218
2025-07-07,Custom Fine-tuned,Content Generation,109.72,4937.33,14.29,0,0.0213
2025-07-07,Custom Fine-tuned,Customer Support Bot,129.69,5836.09,20.43,0,0.0193
2025-07-07,Custom Fine-tuned,Data Analysis Tool,54.85,2468.28,5.61,0,0.0171
2025-07-07,GPT-4,Code Review Assistant,50.78,2285.01,6.28,0,0.0377
2025-07-07,GPT-4,Content Generation,132.81,5976.57,16.32,0,0.0168
2025-07-07,GPT-4,Customer Support Bot,166.55,7494.69,18.63,0,0.0331
2025-07-07,GPT-4,Data Analysis Tool,63.1,2839.33,3.79,0,0.0412
2025-07-07,Gemini-Pro,Code Review Assistant,41.3,1858.56,4.22,0,0.0052
2025-07-07,Gemini-Pro,Content Generation,113.19,5093.56,7.78,0,0.0052
2025-07-07,Gemini-Pro,Customer Support Bot,160.58,7225.89,12.54,0,-0.001
2025-07-07,Gemini-Pro,Data Analysis Tool,57.7,2596.55,1.32,0,0.0286
2025-07-08,Claude-3.5,Code Review Assistant,52.24,2350.89,8.2,0,0.0305
2025-07-08,Claude-3.5,Content Generation,92.23,4150.22,5.3,0,0.0096
2025-07-08,Claude-3.5,Customer Support Bot,148.1,6664.44,10.52,0,0.0268
2025-07-08,Claude-3.5,Data Analysis Tool,61.82,2781.92,3.4,0,0.0124
2025-07-08,Custom Fine-tuned,Code Review Assistant,46.9,2110.48,6.37,0,0.0207
2025-07-08,Custom Fine-tuned,Content Generation,99.76,4489.16,12.34,0,0.0298
2025-07-08,Custom Fine-tuned,Customer Support Bot,149.55,6729.69,22.42,0,0.0245
2025-07-08,Custom Fine-tuned,Data Analysis Tool,57.64,2594.01,4.41,0,0.0111
2025-07-08,GPT-4,Code Review Assistant,53.65,2414.38,8.01,0,0.0241
2025-07-08,GPT-4,Content Generation,116.32,5234.37,13.09,0,0.0177
2025-07-08,GPT-4,Customer Support Bot,178.84,8047.68,22.68,1,0.0122
2025-07-08,GPT-4,Data Analysis Tool,57.82,2601.9,5.38,0,0.0179
2025-07-08,Gemini-Pro,Code Review Assistant,49.47,2226.22,3.84,0,0.0185
2025-07-08,Gemini-Pro,Content Generation,88.88,3999.56,3.5,0,0.0088
2025-07-08,Gemini-Pro,Customer Support Bot,137.42,6184.1,11.0,0,0.0318
2025-07-08,Gemini-Pro,Data Analysis Tool,56.85,2558.07,1.65,0,0.0293
2025-07-09,Claude-3.5,Code Review Assistant,50.08,2253.54,6.03,0,0.0203
2025-07-09,Claude-3.5,Content Generation,112.14,5046.43,4.3,0,0.0298
2025-07-09,Claude-3.5,Customer Support Bot,172.86,7778.9,20.62,0,0.0228
2025-07-09,Claude-3.5,Data Analysis Tool,58.06,2612.89,3.05,0,0.0275
2025-07-09,Custom Fine-tuned,Code Review Assistant,40.51,1822.77,5.85,0,0.0272
2025-07-09,Custom Fine-tuned,Content Generation,85.02,3825.69,9.88,0,0.0186
2025-07-09,Custom Fine-tuned,Customer Support Bot,146.68,6600.65,20.14,0,0.0398
2025-07-09,Custom Fine-tuned,Data Analysis Tool,48.68,2190.77,5.25,0,0.0231
2025-07-09,GPT-4,Code Review Assistant,48.44,2179.64,8.85,0,0.0226
2025-07-09,GPT-4,Content Generation,120.96,5443.28,11.51,0,0.022
2025-07-09,GPT-4,Customer Support Bot,180.13,8105.85,16.11,0,0.0249
2025-07-09,GPT-4,Data Analysis Tool,62.19,2798.57,5.63,0,0.019
2025-07-09,Gemini-Pro,Code Review Assistant,41.72,1877.5,3.37,0,0.0129
2025-07-09,Gemini-Pro,Content Generation,104.92,4721.36,5.38,0,0.0065
2025-07-09,Gemini-Pro,Customer Support Bot,143.91,6476.07,10.2,0,-0.0083
2025-07-09,Gemini-Pro,Data Analysis Tool,54.9,2470.35,4.45,0,0.0127
2025-07-10,Claude-3.5,Code Review Assistant,45.49,2047.14,6.99,0,0.0201
2025-07-10,Claude-3.5,Content Generation,120.01,5400.64,8.65,0,0.0247
2025-07-10,Claude-3.5,Customer Support Bot,204.54,9204.41,18.69,0,0.0158
2025-07-10,Claude-3.5,Data Analysis Tool,66.98,3014.16,3.86,0,0.0144
2025-07-10,Custom Fine-tuned,Code Review Assistant,39.21,1764.67,6.53,0,0.0285
2025-07-10,Custom Fine-tuned,Content Generation,77.21,3474.64,10.26,0,0.0222
2025-07-10,Custom Fine-tuned,Customer Support Bot,142.45,6410.18,18.99,0,0.022
2025-07-10,Custom Fine-tuned,Data Analysis Tool,50.57,2275.8,5.14,0,0.0234
2025-07-10,GPT-4,Code Review Assistant,48.43,2179.44,7.61,0,0.041
2025-07-10,GPT-4,Content Generation,121.24,5455.81,9.84,0,0.0287
2025-07-10,GPT-4,Customer Support Bot,167.13,7520.9,27.08,1,0.006
2025-07-10,GPT-4,Data Analysis Tool,63.4,2853.04,7.16,0,0.0448
2025-07-10,Gemini-Pro,Code Review Assistant,47.47,2136.35,4.51,0,0.0125
2025-07-10,Gemini-Pro,Content Generation,80.07,3602.97,4.73,0,0.0339
2025-07-10,Gemini-Pro,Customer Support Bot,169.58,7631.24,11.82,0,0.0322
2025-07-10,Gemini-Pro,Data Analysis Tool,53.44,2404.94,2.49,0,0.0326
2025-07-11,Claude-3.5,Code Review Assistant,53.38,2401.89,7.22,0,0.0188
2025-07-11,Claude-3.5,Content Generation,103.71,4666.78,8.75,0,0.0067
2025-07-11,Claude-3.5,Customer Support Bot,160.69,7231.18,20.12,1,0.0051
2025-07-11,Claude-3.5,Data Analysis Tool,57.56,2590.18,2.68,0,0.0319
2025-07-11,Custom Fine-tuned,Code Review Assistant,40.56,1825.04,6.95,0,0.0225
2025-07-11,Custom Fine-tuned,Content Generation,94.35,4245.76,12.09,0,0.0206
2025-07-11,Custom Fine-tuned,Customer Support Bot,132.94,5982.1,16.12,0,0.0087
2025-07-11,Custom Fine-tuned,Data Analysis Tool,46.18,2077.99,4.33,0,0.0113
2025-07-11,GPT-4,Code Review Assistant,44.11,1985.17,7.05,0,0.035
2025-07-11,GPT-4,Content Generation,109.53,4928.85,10.05,0,0.015
2025-07-11,GPT-4,Customer Support Bot,197.49,8887.0,22.73,0,0.0359
2025-07-11,GPT-4,Data Analysis Tool,68.79,3095.38,6.03,0,0.0299
2025-07-11,Gemini-Pro,Code Review Assistant,50.42,2269.09,4.82,0,0.0057
2025-07-11,Gemini-Pro,Content Generation,94.55,4254.75,5.56,0,0.0084
2025-07-11,Gemini-Pro,Customer Support Bot,132.99,5984.52,11.66,1,0.022
2025-07-11,Gemini-Pro,Data Analysis Tool,49.92,2246.23,2.82,0,0.0223
2025-07-12,Claude-3.5,Code Review Assistant,44.93,2021.72,4.7,0,0.0061
2025-07-12,Claude-3.5,Content Generation,80.22,3609.75,7.61,0,0.0253
2025-07-12,Claude-3.5,Customer Support Bot,154.4,6948.07,12.86,0,0.033
2025-07-12,Claude-3.5,Data Analysis Tool,55.07,2478.06,4.75,0,0.0267
2025-07-12,Custom Fine-tuned,Code Review Assistant,39.63,1783.14,5.82,0,0.0089
2025-07-12,Custom Fine-tuned,Content Generation,82.47,3711.23,9.39,0,0.0146
2025-07-12,Custom Fine-tuned,Customer Support Bot,127.17,5722.69,23.71,0,0.0244
2025-07-12,Custom Fine-tuned,Data Analysis Tool,40.64,1828.7,4.29,0,0.0107
2025-07-12,GPT-4,Code Review Assistant,42.43,1909.48,6.68,0,0.0282
2025-07-12,GPT-4,Content Generation,98.02,4411.0,9.22,0,0.0225
2025-07-12,GPT-4,Customer Support Bot,144.92,6521.62,18.68,1,0.0252
2025-07-12,GPT-4,Data Analysis Tool,52.88,2379.71,2.89,0,0.0255
2025-07-12,Gemini-Pro,Code Review Assistant,43.07,1937.98,3.02,0,0.0096
2025-07-12,Gemini-Pro,Content Generation,92.76,4174.19,5.21,0,0.0221
